date,temperature,humidity,wind_speed
2011-08-09,17.5,89.0,7.2
2011-08-05,20.0,85.0,7.7
2011-07-27,18.4,71.0,5.1
2011-06-25,14.3,85.0,2.5
2011-05-19,13.8,60.0,5.8
2011-04-23,10.9,55.0,1.3
2010-09-11,15.6,72.0,9.7
2010-09-08,19.9,58.0,2.5
2010-08-13,28.3,37.0,7.0
2009-05-23,15.5,63.0,7.9
2009-02-18,6.6,85.0,1.5
2008-07-11,21.2,58.0,2.9
2008-05-27,14.7,92.0,6.2
2005-08-01,20.8,65.0,9.0
2005-04-08,7.6,62.0,6.5
2005-02-26,13.9,48.0,1.1
2004-09-05,16.9,78.0,4.3
2003-06-23,16.4,68.0,4.1
2025-05-17,11.6,97.0,1.2
2025-04-19,12.9,55.0,5.0
2025-02-09,-2.2,39.0,2.7
2025-01-15,5.5,68.0,2.2
2024-10-02,11.7,85.0,4.9
2024-09-17,16.6,78.0,2.5
2024-09-13,18.0,75.0,5.0
2024-09-12,21.6,59.0,4.6
2024-09-10,21.6,53.0,4.9
2024-08-21,16.5,99.0,5.5
2024-08-10,29.8,44.0,5.5
2024-08-01,30.6,37.0,1.3
2024-07-30,18.8,92.0,4.3
2024-07-09,33.7,36.0,4.8
2024-06-29,22.7,54.0,3.6
2024-05-24,12.3,89.0,3.8
2024-04-18,14.2,28.0,6.2
2023-11-27,5.2,72.0,3.1
2023-10-21,15.5,73.0,3.3
2023-10-01,18.9,42.0,0.7
2023-08-30,21.6,62.0,4.0
2023-07-27,24.9,54.0,3.7
2023-07-15,29.9,35.0,4.3
2023-07-12,25.4,49.0,4.5
2023-06-29,24.2,64.0,5.0
2023-06-11,26.5,48.0,2.6
2023-06-08,29.4,31.0,4.7
2023-04-28,24.6,16.0,4.0
2023-04-25,10.5,75.0,3.6
2022-11-11,6.9,48.0,4.0
2022-10-05,23.6,55.0,1.6
2022-10-04,25.4,44.0,3.7
2022-08-17,34.5,31.0,6.0
2022-07-19,25.5,56.0,3.3
2022-06-14,19.5,51.0,4.7
2022-05-25,12.9,90.0,6.2
2021-10-03,14.9,81.0,6.5
2021-10-01,14.5,71.0,1.8
2021-09-22,19.9,73.0,4.0
2021-08-27,19.5,83.0,4.1
2021-08-25,24.2,42.0,6.4
2021-08-05,29.8,45.0,7.4
2021-07-07,24.4,66.0,8.4
2021-07-04,27.9,48.0,6.6
2021-05-29,21.4,39.0,0.7
2020-12-09,6.3,95.0,3.0
2020-09-08,25.0,30.0,1.9
2020-04-26,9.1,74.0,4.5
2020-02-09,4.6,40.0,2.8
2019-10-27,10.8,37.0,2.6
2019-09-18,19.6,59.0,2.9
2019-09-11,19.0,77.0,4.3
2019-09-02,24.6,61.0,1.6
2019-08-08,25.9,60.0,4.2
2019-07-30,19.5,81.0,4.9
2019-06-01,25.1,55.0,6.3
2019-05-26,26.4,38.0,7.6
2019-04-07,7.2,89.0,2.9
2019-03-29,16.4,27.0,0.8
2018-09-08,16.4,96.0,2.7
2018-09-07,19.5,76.0,2.2
2018-08-04,26.3,47.0,1.5
2018-06-22,17.6,91.0,5.7
2018-06-17,29.2,30.0,6.8
2018-06-03,16.9,71.0,6.0
2018-05-03,16.8,64.0,4.6
2017-09-23,19.0,51.0,1.8
2017-08-30,24.6,55.0,8.2
2017-08-10,33.4,38.0,3.9
2017-07-29,26.8,40.0,6.3
2017-07-23,23.2,67.0,5.8
2017-06-25,32.4,33.0,3.4
2017-04-29,9.8,76.0,7.2
2016-08-17,26.3,63.0,9.3
2016-07-08,16.2,99.0,10.0
2016-07-01,16.5,92.0,8.7
2016-05-21,18.5,55.0,6.2
2016-05-06,24.4,28.0,10.6
2016-05-02,25.1,33.0,6.4
2016-04-10,11.5,82.0,8.8
2016-03-18,9.0,54.0,5.4
2015-12-30,-3.3,82.0,5.2
2015-11-04,8.1,87.0,5.1
2015-09-22,15.7,59.0,6.3
2015-08-18,28.6,50.0,8.6
2015-07-05,31.5,21.0,7.9
2015-06-22,22.8,46.0,10.0
2015-06-15,26.3,34.0,4.1
2015-06-06,25.1,58.0,5.1
2015-05-31,21.6,57.0,4.1
2015-05-20,24.0,58.0,3.8
2015-01-31,9.0,78.0,3.7
2014-12-11,8.8,88.0,5.7
2014-11-29,-4.6,50.0,5.8
2014-08-13,20.6,98.0,10.4
2014-08-06,21.1,92.0,3.1
2014-08-04,28.2,60.0,2.7
2014-06-29,16.3,81.0,6.2
2014-06-24,17.8,82.0,6.9
2014-06-11,18.6,64.0,5.0
2014-01-24,8.3,82.0,5.8
2013-07-20,23.1,68.0,6.0
2013-07-09,24.9,64.0,5.2
2013-06-19,17.6,73.0,6.1
2012-08-31,18.6,61.0,6.8
2012-08-12,28.2,52.0,8.0
2012-07-24,19.6,73.0,4.0
2012-06-25,20.0,49.0,9.0
2012-06-05,9.8,92.0,2.2
2012-05-18,11.1,65.0,7.2
2011-08-13,19.6,65.0,12.0
2011-08-08,20.8,73.0,6.8
2011-07-28,21.0,66.0,4.7
2011-03-20,7.9,56.0,8.3
2011-02-02,5.4,69.0,4.8
2011-01-01,-2.5,90.0,3.3
2010-10-02,18.3,75.0,2.2
2010-10-01,24.5,47.0,7.0
2010-08-21,18.9,82.0,5.2
2010-05-12,12.4,72.0,6.8
2009-08-31,23.5,69.0,2.6
2008-06-06,9.8,82.0,4.0
2007-06-02,19.7,68.0,3.4
2006-09-10,18.5,71.0,7.1
2006-09-02,28.3,31.0,2.9
2005-06-26,18.6,75.0,9.7
2005-06-12,15.0,69.0,5.3
2005-05-13,19.5,59.0,6.1
2004-09-03,17.4,80.0,5.6
2004-08-14,32.2,40.0,4.0
2004-07-01,23.7,62.0,10.5
2002-05-30,13.1,73.0,8.9
2025-08-01,28.5,46.0,6.1
2025-06-21,17.2,72.0,2.6
2025-06-08,31.4,31.0,3.2
2025-05-13,18.6,60.0,6.6
2025-05-01,20.1,30.0,0.7
2025-04-29,12.5,69.0,3.4
2025-04-28,10.3,82.0,3.7
2025-04-23,15.1,37.0,0.6
2025-04-22,12.7,45.0,0.4
2025-04-20,11.3,58.0,4.0
2025-04-03,10.5,60.0,1.5
2024-08-05,28.9,48.0,4.9
2024-06-06,21.0,43.0,2.9
2024-05-29,12.1,77.0,4.2
2024-03-24,12.9,17.0,1.3
2024-03-23,9.3,71.0,6.5
2024-03-16,18.5,29.0,5.9
2023-11-29,2.0,65.0,4.3
2023-10-27,8.4,30.0,3.7
2023-09-21,21.4,40.0,4.4
2023-08-16,33.3,40.0,2.9
2023-07-22,24.8,52.0,9.2
2023-06-12,31.6,24.0,0.5
2023-06-04,20.0,39.0,6.0
2023-05-31,16.0,61.0,6.6
2023-05-07,12.4,74.0,3.3
2023-03-26,6.6,68.0,2.2
2023-03-16,7.8,58.0,3.2
2022-07-21,27.3,54.0,5.9
2022-05-03,8.9,92.0,4.3
2022-04-27,9.2,56.0,4.3
2022-04-23,10.4,71.0,4.4
2022-04-22,9.5,68.0,5.1
2022-04-14,8.1,50.0,2.6
2022-04-01,7.0,75.0,4.3
2022-01-23,6.8,60.0,3.0
2021-12-07,4.4,79.0,0.0
2021-07-18,23.4,51.0,3.1
2021-07-10,27.1,52.0,6.2
2021-06-26,36.8,35.0,4.0
2021-06-20,26.7,43.0,5.0
2021-06-10,13.7,75.0,2.0
2021-05-13,20.6,50.0,2.1
2020-11-01,16.2,38.0,4.3
2020-08-17,29.1,51.0,6.7
2020-08-14,22.9,57.0,4.3
2020-07-11,18.8,79.0,7.6
2020-06-28,23.1,40.0,11.6
2020-06-27,19.8,77.0,8.2
2020-04-12,10.9,44.0,3.1
2019-09-12,17.1,100.0,1.5
2019-06-28,16.9,85.0,3.9
2019-06-26,22.0,49.0,2.6
2019-06-23,18.5,79.0,8.6
2019-05-31,26.3,53.0,5.7
2019-05-23,24.9,50.0,4.8
2019-04-29,15.7,32.0,5.8
2018-11-11,10.5,38.0,3.6
2018-10-21,18.3,55.0,5.4
2018-10-17,20.2,46.0,4.3
2018-09-28,21.7,48.0,4.7
2018-07-07,17.8,89.0,2.8
2018-05-21,22.1,48.0,4.2
2018-05-13,28.6,30.0,5.0
2018-05-09,15.7,82.0,3.1
2018-05-08,23.9,40.0,4.0
2017-10-10,8.3,100.0,1.1
2017-08-31,23.7,57.0,4.3
2017-08-27,30.5,39.0,0.0
2017-08-20,23.3,55.0,5.7
2017-07-08,26.7,46.0,5.3
2016-09-14,23.0,59.0,3.4
2016-08-26,28.4,43.0,1.8
2016-07-23,17.8,86.0,5.9
2016-07-11,16.2,94.0,10.8
2016-06-25,16.4,83.0,7.4
2016-06-18,14.4,95.0,4.0
2016-05-14,25.4,41.0,3.1
2016-05-12,20.1,48.0,4.4
2016-04-21,19.1,73.0,7.9
2015-08-03,25.3,57.0,8.5
2015-07-18,29.4,43.0,6.5
2015-06-09,24.0,43.0,6.1
2015-05-16,15.9,88.0,5.0
2015-05-08,21.7,31.0,7.2
2015-01-30,10.3,68.0,3.2
2014-11-17,9.2,72.0,1.5
2014-09-20,23.7,51.0,5.2
2014-09-19,16.8,90.0,9.1
2014-08-30,16.9,84.0,7.6
2014-06-08,18.5,81.0,7.0
2014-05-04,10.4,95.0,10.8
2014-04-11,8.5,90.0,2.2
2013-12-03,-0.4,63.0,2.1
2013-09-17,17.5,94.0,5.8
2013-08-20,20.3,64.0,6.1
2013-08-18,19.1,77.0,10.5
2013-06-11,14.5,77.0,12.0
2013-04-27,6.8,99.0,11.7
2013-03-24,6.6,56.0,4.8
2012-08-19,23.1,71.0,9.9
2012-07-02,13.4,93.0,10.3
2012-06-20,20.1,56.0,6.3
2011-09-03,23.8,44.0,4.7
2011-08-20,26.5,50.0,4.0
2011-04-30,9.2,71.0,4.7
2011-04-18,7.6,76.0,7.2
2010-08-05,27.6,62.0,5.8
2010-07-10,25.3,63.0,4.3
2010-05-11,14.4,67.0,4.3
2010-05-09,13.2,53.0,7.6
2009-09-15,21.6,63.0,9.6
2009-04-28,12.6,40.0,4.8
2008-12-19,-11.0,72.0,5.4
2008-07-12,25.1,52.0,3.7
2007-07-21,17.8,96.0,10.6
2004-06-10,14.2,91.0,4.7
2004-03-13,11.7,37.0,2.4
1999-08-03,26.9,63.0,3.4
2025-08-02,26.6,51.0,6.3
2025-07-17,30.7,30.0,2.3
2025-01-21,-0.9,54.0,2.8
2024-07-06,30.7,39.0,2.4
2024-04-17,12.7,32.0,4.3
2024-03-26,8.3,76.0,3.1
2024-03-08,4.2,90.0,1.0
2023-10-23,12.4,62.0,7.3
2023-09-05,16.9,83.0,4.6
2023-08-28,31.0,38.0,4.7
2023-08-06,27.4,56.0,5.6
2023-07-30,21.4,63.0,6.9
2023-07-16,27.1,39.0,7.1
2023-07-06,32.0,31.0,3.6
2023-06-05,21.6,27.0,5.4
2022-11-19,10.4,32.0,2.9
2022-10-06,27.1,40.0,6.0
2022-06-27,32.1,36.0,1.3
2021-07-02,27.3,58.0,6.5
2021-05-22,22.7,37.0,3.8
2021-05-16,22.9,55.0,5.2
2020-08-25,23.2,56.0,3.5
2020-03-14,-2.7,40.0,10.3
2019-11-06,13.5,58.0,4.4
2019-08-25,21.8,65.0,4.1
2019-07-19,19.6,53.0,3.9
2019-07-14,20.9,68.0,6.1
2019-06-19,19.3,40.0,8.7
2019-04-26,14.9,52.0,9.1
2018-10-20,17.7,52.0,3.1
2018-10-16,19.6,50.0,4.7
2018-09-27,24.2,54.0,2.3
2018-08-14,31.5,38.0,2.3
2017-10-15,12.2,88.0,1.9
2017-10-02,15.8,41.0,8.4
2017-09-12,22.4,66.0,4.5
2017-08-28,33.6,26.0,2.1
2017-06-07,29.5,36.0,3.1
2016-06-30,18.4,85.0,4.4
2016-06-21,15.7,88.0,7.9
2016-06-04,27.5,46.0,8.9
2016-05-22,15.7,78.0,1.5
2016-05-13,24.2,37.0,1.1
2015-11-26,6.2,63.0,2.7
2015-09-27,15.3,61.0,5.5
2015-09-15,13.1,83.0,9.2
2015-08-12,31.1,32.0,8.2
2015-07-27,18.8,72.0,4.6
2015-05-29,23.3,63.0,6.3
2015-05-23,17.0,86.0,5.5
2015-04-21,16.1,70.0,3.8
2015-03-05,9.6,56.0,3.2
2014-11-16,8.2,53.0,4.0
2014-07-23,18.8,99.0,5.0
2014-07-05,18.0,77.0,5.6
2014-05-14,23.9,54.0,4.8
2013-10-28,11.7,48.0,7.2
2013-09-13,25.6,76.0,5.4
2013-08-15,21.7,73.0,10.3
2013-08-12,20.6,79.0,8.8
2013-07-12,18.4,63.0,6.5
2013-06-16,23.5,50.0,6.6
2012-08-27,18.6,83.0,7.9
2012-08-26,24.3,47.0,8.1
2011-10-22,12.1,95.0,10.1
2011-08-19,22.4,62.0,4.4
2011-07-07,16.6,95.0,3.3
2011-07-05,22.6,49.0,3.0
2011-06-17,14.2,76.0,6.1
2011-06-13,12.7,98.0,10.2
2011-02-03,4.8,97.0,8.7
2011-01-02,-1.3,85.0,5.7
2010-08-15,31.6,40.0,5.1
2009-07-05,25.0,53.0,2.2
2008-09-20,14.9,95.0,3.1
2008-05-20,10.9,83.0,4.9
2007-08-22,21.9,67.0,6.3
2007-08-13,20.8,54.0,5.9
2007-07-10,30.5,40.0,9.0
2007-06-30,17.0,62.0,4.5
2006-09-03,29.2,29.0,2.9
2005-06-28,19.0,80.0,5.4
2005-04-05,6.6,81.0,18.4
2003-09-01,23.4,59.0,8.0
2003-07-03,18.5,68.0,3.8
2025-07-28,26.3,40.0,5.3
2025-05-26,14.5,86.0,8.0
2025-03-30,13.8,39.0,2.9
2025-01-13,0.9,54.0,0.6
2024-11-27,0.1,75.0,2.3
2024-08-24,17.7,87.0,6.7
2024-08-16,22.8,64.0,4.3
2024-07-03,21.8,60.0,5.4
2024-05-31,19.2,46.0,2.6
2024-04-13,17.0,32.0,1.3
2024-04-04,8.6,49.0,5.4
2024-02-17,6.9,56.0,4.0
2024-02-04,5.7,71.0,3.2
2023-10-26,9.3,30.0,3.7
2023-10-12,18.1,58.0,1.5
2023-09-30,18.2,47.0,4.3
2023-09-29,15.6,61.0,3.3
2023-08-17,31.2,43.0,5.7
2023-06-14,17.5,67.0,6.1
2023-06-10,15.0,100.0,3.0
2023-05-18,28.3,50.0,5.9
2023-04-27,17.5,36.0,1.1
2023-04-03,7.8,54.0,3.9
2023-03-19,10.5,58.0,5.4
2023-01-27,6.4,78.0,3.3
2022-11-05,5.9,63.0,4.1
2022-10-18,21.9,46.0,2.3
2022-10-09,26.9,36.0,3.3
2022-09-24,19.4,68.0,2.2
2022-07-08,20.3,68.0,3.3
2022-07-06,19.7,71.0,3.7
2022-07-04,15.0,96.0,3.4
2022-07-03,17.1,99.0,3.1
2022-06-12,16.0,77.0,7.2
2022-05-13,8.9,66.0,4.5
2022-03-04,8.1,77.0,3.7
2021-12-02,6.8,80.0,3.1
2021-10-11,11.4,51.0,0.5
2021-09-21,21.2,58.0,0.5
2021-09-12,19.0,73.0,3.7
2021-09-05,19.7,81.0,5.7
2021-08-08,20.9,65.0,3.3
2021-06-12,18.1,72.0,3.7
2021-05-19,14.3,48.0,3.4
2021-04-26,11.2,74.0,3.6
2021-03-25,11.9,50.0,1.1
2021-03-10,6.3,70.0,4.7
2021-01-21,4.2,75.0,2.9
2020-11-08,5.7,31.0,8.3
2020-10-14,12.0,87.0,2.8
2020-09-30,26.4,50.0,3.3
2020-09-15,20.3,90.0,2.5
2020-08-21,18.3,99.0,9.0
2020-07-09,16.0,92.0,4.4
2020-06-10,17.8,76.0,5.0
2020-03-16,6.7,53.0,4.7
2020-03-01,5.3,73.0,3.2
2019-11-08,16.2,51.0,1.1
2019-10-14,12.6,62.0,1.8
2019-07-07,16.2,100.0,3.3
2019-06-27,16.5,82.0,2.9
2019-05-30,25.9,59.0,3.4
2019-05-07,23.7,42.0,3.8
2019-04-24,14.9,44.0,5.1
2019-04-19,9.5,91.0,5.5
2019-04-15,8.5,68.0,4.0
2019-04-12,12.1,55.0,4.7
2019-04-02,14.3,45.0,5.9
2019-03-16,13.6,39.0,1.8
2019-03-09,5.4,30.0,2.5
2019-02-25,-1.2,47.0,5.5
2019-01-27,6.4,58.0,3.6
2018-10-23,19.6,54.0,2.3
2018-10-22,18.8,53.0,4.7
2018-09-17,15.0,85.0,2.5
2018-09-04,23.3,39.0,4.9
2018-07-12,27.9,51.0,4.2
2018-06-26,19.3,48.0,7.0
2018-06-02,16.4,75.0,3.8
2018-05-24,19.0,78.0,7.1
2018-04-28,10.9,99.0,1.8
2018-02-17,3.9,95.0,0.5
2018-02-10,4.0,51.0,2.5
2018-02-04,6.1,100.0,3.9
2017-03-24,7.2,86.0,3.0
2017-03-20,7.5,51.0,4.6
2016-09-25,15.6,86.0,5.8
2016-08-31,17.1,97.0,9.2
2016-08-09,17.2,90.0,8.4
2016-08-07,17.6,84.0,8.3
2016-06-19,14.7,81.0,4.5
2016-04-27,15.6,52.0,9.3
2016-03-26,8.6,67.0,4.9
2015-08-09,20.2,87.0,6.8
2015-06-13,19.1,54.0,5.9
2015-04-09,15.2,49.0,4.8
2015-04-02,9.7,62.0,6.5
2015-03-07,13.8,59.0,2.9
2015-02-17,11.5,52.0,3.4
2014-12-01,2.2,72.0,3.8
2014-11-20,8.4,99.0,12.7
2014-10-05,19.5,79.0,2.3
2014-09-06,28.5,42.0,4.8
2014-08-20,19.3,93.0,8.0
2014-08-09,23.7,61.0,4.5
2014-06-17,18.8,66.0,5.0
2013-08-31,23.6,55.0,2.6
2013-07-28,23.2,64.0,4.1
2013-07-13,19.5,67.0,4.7
2013-06-13,16.1,68.0,6.2
2013-06-02,18.5,60.0,7.9
2013-05-04,23.7,28.0,7.9
2013-03-03,5.9,70.0,11.6
2012-09-06,25.3,38.0,7.1
2012-06-01,13.4,100.0,12.3
2012-05-28,9.6,92.0,1.1
2012-04-21,10.7,55.0,2.0
2012-04-15,9.3,80.0,9.9
2012-03-04,6.4,99.0,12.0
2011-08-26,24.7,65.0,2.3
2011-07-19,17.9,80.0,3.6
2011-07-15,16.4,90.0,8.3
2011-06-09,11.8,88.0,7.9
2011-05-31,15.1,71.0,6.8
2010-04-18,11.4,78.0,9.2
2009-02-19,7.8,60.0,4.2
2008-07-09,22.1,72.0,6.5
2008-06-10,11.7,78.0,4.0
2005-05-30,16.9,88.0,6.0
2005-02-08,6.0,39.0,2.9
2025-07-19,19.2,73.0,7.8
2025-07-01,28.6,49.0,5.5
2025-06-22,17.4,78.0,5.1
2025-01-28,6.0,38.0,1.1
2025-01-11,1.8,74.0,0.6
2024-07-14,29.3,44.0,6.6
2024-06-19,23.1,42.0,1.6
2024-05-09,25.8,31.0,5.2
2024-01-15,-4.7,56.0,7.1
2023-10-08,23.5,61.0,6.6
2023-08-25,29.9,33.0,3.2
2023-08-12,25.7,54.0,2.1
2023-08-11,22.7,61.0,4.7
2023-07-31,23.4,47.0,3.7
2023-07-14,28.5,45.0,4.3
2023-07-02,24.9,33.0,1.3
2022-11-17,8.3,50.0,7.1
2022-10-24,7.2,88.0,4.2
2022-08-30,32.0,37.0,1.5
2022-08-08,31.1,35.0,3.9
2022-07-22,23.0,70.0,7.4
2022-06-30,23.7,53.0,1.4
2022-03-24,11.2,33.0,1.1
2022-02-13,11.0,35.0,2.9
2021-09-09,21.1,88.0,2.9
2021-08-26,16.8,90.0,4.4
2021-08-24,23.3,44.0,1.8
2021-08-15,28.9,50.0,6.9
2021-07-31,34.5,27.0,1.1
2021-07-25,27.4,50.0,7.3
2021-06-02,28.4,43.0,6.5
2021-05-04,13.3,63.0,3.3
2021-04-20,19.5,19.0,1.3
2021-03-16,7.9,60.0,2.6
2021-01-14,6.1,81.0,3.0
2020-08-15,28.2,47.0,0.0
2020-05-22,14.6,71.0,8.6
2019-10-21,7.7,100.0,3.2
2019-08-12,21.2,69.0,1.8
2019-08-10,22.8,70.0,3.7
2019-07-27,22.7,57.0,6.4
2019-06-16,25.6,51.0,5.5
2019-06-14,20.4,64.0,6.5
2019-06-09,20.0,47.0,4.3
2019-06-03,19.6,50.0,9.9
2019-04-13,5.9,95.0,4.9
2019-03-28,14.6,37.0,2.8
2018-07-29,34.2,33.0,2.1
2018-07-18,22.4,75.0,7.0
2018-06-08,13.4,100.0,5.0
2018-05-16,22.0,64.0,8.1
2018-05-07,20.6,60.0,5.4
2018-04-03,6.0,78.0,5.9
2017-12-01,5.3,98.0,3.1
2017-11-05,-0.7,53.0,5.1
2017-08-03,36.7,20.0,3.6
2017-07-26,28.1,44.0,5.2
2017-07-18,26.8,28.0,4.3
2017-06-12,19.6,65.0,8.0
2017-05-02,16.2,48.0,4.1
2016-08-27,22.0,72.0,4.9
2016-08-15,25.5,64.0,3.5
2016-08-02,17.2,100.0,7.7
2016-07-30,20.3,72.0,5.5
2016-06-29,22.4,74.0,5.6
2016-05-09,18.2,42.0,7.6
2016-02-25,12.6,50.0,2.4
2015-11-28,7.1,75.0,1.5
2015-10-24,15.5,59.0,1.1
2015-07-15,21.4,76.0,5.5
2015-07-08,29.1,52.0,5.8
2015-07-06,29.4,34.0,7.7
2015-06-08,26.0,50.0,6.5
2014-11-30,-0.7,55.0,1.8
2014-11-12,4.6,42.0,7.8
2014-09-12,23.1,38.0,5.9
2014-08-25,24.7,64.0,3.6
2014-08-12,27.2,65.0,2.6
2014-07-12,29.4,53.0,2.6
2014-07-04,19.1,63.0,5.2
2014-06-21,18.3,55.0,3.5
2013-08-22,27.3,44.0,4.7
2013-06-23,22.2,58.0,7.9
2013-06-04,22.2,54.0,3.9
2013-02-09,4.9,73.0,0.0
2012-09-13,24.9,36.0,3.7
2012-08-14,24.1,66.0,4.4
2012-06-12,15.0,97.0,4.6
2012-06-10,9.8,92.0,5.2
2012-03-27,7.8,82.0,12.9
2011-09-12,24.1,61.0,9.9
2011-08-28,25.4,64.0,3.4
2011-08-14,15.9,84.0,7.2
2011-07-21,16.4,82.0,7.2
2011-06-05,16.7,67.0,6.1
2011-02-22,2.5,63.0,10.8
2010-08-22,17.3,95.0,5.4
2010-08-01,18.2,92.0,6.9
2010-07-24,24.7,60.0,6.8
2010-07-17,21.7,60.0,4.0
2008-07-08,23.6,60.0,5.2
2008-01-23,1.6,74.0,2.3
2004-07-31,24.0,66.0,3.1
2004-07-24,31.6,38.0,5.2
2024-09-09,20.8,81.0,6.4
2024-05-15,20.9,61.0,8.8
2023-06-18,14.5,64.0,5.9
2022-07-25,32.9,39.0,1.5
2022-05-31,21.0,60.0,3.1
2022-03-25,9.5,63.0,3.7
2022-03-05,8.3,62.0,4.4
2021-09-11,17.4,95.0,5.7
2021-08-30,17.6,74.0,6.4
2021-08-23,19.0,60.0,2.8
2020-09-16,26.7,60.0,2.5
2020-03-17,9.4,56.0,4.3
2019-11-04,12.9,58.0,1.1
2019-10-30,10.2,32.0,0.8
2019-07-21,27.8,38.0,6.6
2019-04-30,16.7,25.0,5.4
2019-03-22,12.5,68.0,2.9
2019-03-21,19.4,27.0,2.5
2018-08-13,29.1,38.0,0.4
2017-12-09,6.1,62.0,4.9
2017-11-04,1.1,45.0,0.8
2017-09-24,20.4,59.0,3.4
2017-09-06,34.8,25.0,2.9
2017-06-26,25.3,46.0,8.7
2017-06-18,14.5,79.0,2.6
2017-02-01,-0.6,59.0,4.6
2016-10-10,11.5,58.0,2.3
2016-09-15,20.7,73.0,4.7
2016-06-07,24.4,56.0,4.7
2016-05-19,12.5,89.0,3.6
2016-05-18,16.6,73.0,4.3
2016-04-29,14.2,77.0,10.1
2015-11-29,6.3,73.0,3.6
2015-06-19,17.3,66.0,5.2
2015-05-09,22.4,41.0,4.3
2014-12-10,10.3,100.0,20.9
2014-05-01,25.7,32.0,1.5
2014-04-15,10.6,73.0,4.2
2013-10-22,18.1,67.0,2.2
2013-09-01,25.9,55.0,5.3
2013-08-27,19.3,89.0,8.8
2013-06-03,17.8,73.0,5.6
2013-04-25,12.9,70.0,3.9
2012-05-14,23.9,28.0,6.9
2011-08-07,21.9,64.0,2.6
2010-05-13,14.9,64.0,5.0
2009-10-05,16.7,45.0,1.5
2009-01-01,2.7,87.0,6.1
2007-08-12,16.5,83.0,6.9
2007-08-01,26.4,40.0,4.4
2007-07-29,18.9,88.0,1.8
2006-08-27,25.8,50.0,3.1
1999-08-02,26.8,54.0,2.1
2025-07-27,24.5,44.0,4.8
2025-05-04,13.2,44.0,1.0
2025-04-13,10.4,55.0,0.0
2024-09-21,17.8,68.0,1.0
2024-07-19,27.8,52.0,6.4
2024-07-10,30.2,32.0,6.3
2024-05-11,26.6,35.0,5.7
2024-04-20,18.2,25.0,7.7
2024-03-25,6.4,89.0,2.3
2023-08-04,28.5,42.0,2.8
2023-06-16,15.6,91.0,6.1
2023-01-05,6.2,85.0,2.4
2022-10-08,27.1,38.0,3.6
2022-10-01,26.7,39.0,4.0
2022-09-20,22.4,35.0,5.6
2022-09-18,21.6,39.0,4.7
2021-04-22,14.8,39.0,5.6
2021-04-06,10.0,67.0,3.8
2020-02-18,4.1,67.0,3.0
2019-12-21,5.5,91.0,3.6
2019-10-01,14.1,53.0,1.9
2019-08-30,22.1,79.0,3.9
2019-08-17,20.7,73.0,5.2
2019-06-05,14.5,59.0,3.9
2018-09-22,14.7,100.0,1.1
2018-07-19,18.6,81.0,5.9
2018-06-13,11.6,99.0,2.9
2018-05-17,18.2,79.0,3.9
2017-10-26,14.8,58.0,3.6
2017-05-29,30.1,31.0,1.8
2017-04-02,8.8,57.0,4.1
2016-08-11,25.1,66.0,7.3
2016-08-08,18.5,80.0,3.3
2016-07-28,27.5,65.0,7.2
2016-05-08,12.9,72.0,6.5
2016-04-09,12.7,78.0,4.7
2016-03-17,7.5,49.0,5.5
2015-06-04,18.0,75.0,4.1
2014-08-27,25.0,71.0,3.9
2014-08-26,25.2,64.0,3.2
2014-08-02,28.2,57.0,2.3
2014-05-10,13.4,68.0,4.3
2014-05-02,17.1,67.0,7.7
2013-08-02,17.8,97.0,9.7
2013-07-29,24.8,58.0,5.4
2013-03-02,7.8,98.0,8.0
2012-09-04,22.5,63.0,5.4
2012-08-28,17.7,77.0,4.4
2012-08-21,21.2,65.0,5.8
2012-06-11,14.2,76.0,5.8
2011-09-16,12.4,92.0,6.5
2011-09-01,17.2,78.0,7.7
2011-06-28,20.3,68.0,4.0
2010-09-18,16.5,93.0,5.5
2010-08-11,22.3,72.0,4.3
2010-04-05,6.5,89.0,10.5
2009-08-19,29.8,58.0,6.2
2009-07-16,25.0,59.0,3.3
2008-05-29,13.0,70.0,10.9
2008-04-14,7.7,73.0,5.2
2006-02-25,1.6,56.0,5.7
2025-07-21,27.7,47.0,4.0
2025-07-13,29.3,55.0,5.8
2024-08-08,33.4,25.0,0.8
2024-07-15,27.2,56.0,6.9
2024-03-18,18.2,25.0,3.6
2023-11-23,3.0,74.0,3.1
2023-09-19,13.9,82.0,5.9
2023-07-13,25.6,52.0,5.8
2023-06-30,25.8,54.0,6.8
2023-04-16,6.0,97.0,2.9
2023-03-10,5.4,75.0,3.1
2023-03-05,4.8,78.0,2.2
2022-08-09,33.4,31.0,2.6
2022-06-24,24.6,37.0,2.5
2022-06-18,17.0,76.0,3.6
2022-02-25,2.0,71.0,1.1
2021-09-17,11.2,99.0,3.4
2021-08-01,32.6,41.0,1.3
2021-07-01,21.7,82.0,5.4
2020-10-07,23.5,65.0,0.0
2020-05-20,15.6,80.0,7.3
2019-11-11,10.2,67.0,2.9
2019-08-01,19.7,86.0,3.3
2019-07-24,21.1,59.0,9.2
2019-06-21,22.4,51.0,7.3
2018-11-21,5.5,100.0,3.6
2018-10-15,17.9,44.0,4.1
2018-09-05,26.0,31.0,3.1
2018-04-23,16.7,29.0,2.4
2018-04-02,7.3,49.0,3.8
2017-08-09,35.0,31.0,3.1
2017-06-27,22.7,50.0,5.4
2016-05-03,20.4,52.0,4.7
